1,华泰期货,101370,20953,混沌天成期货,79219,-1412,华泰期货,65344,2389,2016-01-15
2,东海期货,90205,-6584,华泰期货,60061,1595,中粮期货,59939,-7752,2016-01-15
3,华信万达期货,56826,13419,中粮期货,37106,-1650,光大期货,34170,-2812,2016-01-15
4,光大期货,54691,8575,光大期货,33655,1943,中投天琪,31184,-508,2016-01-15
5,国泰君安,47764,14247,华信万达期货,31430,69,海通期货,30961,994,2016-01-15
6,海通期货,39282,-1339,一德期货,24143,-487,申银万国,29568,1568,2016-01-15
7,首创期货,38840,16746,方正中期,23383,-152,中信期货,28632,1936,2016-01-15
8,广发期货,36807,-4457,宏源期货,22696,-1492,永安期货,19280,293,2016-01-15
9,宏源期货,34725,19523,南华期货,16808,1156,浙商期货,19211,-1064,2016-01-15
10,铜冠金源,33726,4927,浙江新世纪,15753,87,华鑫期货,19099,-2473,2016-01-15
11,申银万国,32720,-9480,永安期货,15733,1071,宝城期货,18409,230,2016-01-15
12,东证期货,32273,7909,海通期货,15555,-834,国都期货,17220,-121,2016-01-15
13,中辉期货,32012,-2768,倍特期货,15303,-1157,东兴期货,16571,1412,2016-01-15
14,徽商期货,29475,2624,国海良时,14490,-334,国投期货,16518,-4433,2016-01-15
15,五矿经易期货,27004,-10529,国泰君安,14231,2152,华信万达期货,15037,-1618,2016-01-15
16,永安期货,26554,199,中信期货,13821,-187,国泰君安,14759,2560,2016-01-15
17,国投期货,25817,8767,东航期货,11996,-318,宏源期货,11968,-825,2016-01-15
18,中信期货,25516,267,银河期货,11538,137,英大期货,11921,-52,2016-01-15
19,方正中期,25313,-2011,瑞达期货,11008,1527,新湖期货,11645,2558,2016-01-15
20,金瑞期货,24526,1871,浙商期货,9897,1019,大地期货,10996,310,2016-01-15
