国投安信期货,5184,-1221,4723,-69,30168,1741,2016-10-10
国投安信期货,8797,3613,5406,683,32414,2246,2016-10-11
国投安信期货,8003,-794,5620,214,34359,1945,2016-10-12
国投安信期货,8457,454,7922,2302,35236,877,2016-10-13
国投安信期货,3157,-5300,7683,-239,35504,268,2016-10-14
国投安信期货,4789,1632,8448,765,36862,1358,2016-10-17
国投安信期货,18688,13899,7207,-1241,44209,7347,2016-10-18
国投安信期货,17967,-721,8177,970,48688,4479,2016-10-19
国投安信期货,14119,-3848,8201,24,49919,1231,2016-10-20
国投安信期货,17214,3095,9290,1089,51776,1857,2016-10-21
国投安信期货,17214,3095,8392,-898,50983,-793,2016-10-24
